symbol,datetime,last_price,highest,lowest,open,close,average,volume,amount,open_interest,settlement,upper_limit,lower_limit,pre_open_interest,pre_settlement,pre_close,ask_price1,ask_volume1,bid_price1,bid_volume1,ask_price2,ask_volume2,bid_price2,bid_volume2,ask_price3,ask_volume3,bid_price3,bid_volume3,ask_price4,ask_volume4,bid_price4,bid_volume4,ask_price5,ask_volume5,bid_price5,bid_volume5
DCE.l2106-C-7600,2020-08-21 14:59:59.999500,267.5,nan,nan,nan,267.5,nan,0,0.0,4,267.5,914.5,0.5,4,269.5,269.5,nan,0,4.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.l2106-P-7600,2020-08-21 14:59:59.999500,698.5,nan,nan,nan,698.5,nan,0,0.0,4,698.5,1316.0,26.0,4,671.0,671.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.l2106-C-7700,2020-08-21 14:59:59.999500,236.5,nan,nan,nan,236.5,nan,0,0.0,5,236.5,883.0,0.5,5,238.0,238.0,nan,0,4.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.l2106-P-7700,2020-08-21 14:59:59.999500,767.5,nan,nan,nan,767.5,nan,0,0.0,4,767.5,1384.0,94.0,4,739.0,739.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2012-C-4200,2020-08-21 14:59:59.999501,61.0,65.0,61.0,65.0,61.0,63.0,109,137760.0,912,53.2,455.6,0.2,828,78.6,71.2,427.6,1,60.0,5,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2012-P-4200,2020-08-21 14:59:59.999500,569.0,nan,nan,nan,569.0,nan,0,0.0,44,569.0,875.6,121.6,44,498.6,590.4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-6500,2020-08-07 14:59:59.999500,1209.0,nan,nan,nan,1209.0,nan,0,0.0,0,1209.0,1946.0,552.0,0,1249.0,1249.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-6500,2020-08-07 14:59:59.999501,0.5,nan,nan,nan,0.5,nan,0,0.0,0,0.5,697.5,0.5,134,0.5,0.5,5.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-6600,2020-08-07 14:59:59.999500,1109.0,nan,nan,nan,1109.0,nan,0,0.0,0,1109.0,1846.0,452.0,0,1149.0,1149.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-6600,2020-08-07 14:59:59.999501,0.5,nan,nan,nan,0.5,nan,0,0.0,0,0.5,697.5,0.5,69,0.5,0.5,5.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-6700,2020-08-07 14:59:59.999500,1009.0,nan,nan,nan,1009.0,nan,0,0.0,0,1009.0,1746.0,352.0,0,1049.0,1049.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-6700,2020-08-07 14:59:59.999501,0.5,nan,nan,nan,0.5,nan,0,0.0,0,0.5,697.5,0.5,472,0.5,0.5,0.5,24,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-6800,2020-08-07 14:59:59.999501,909.0,nan,nan,nan,909.0,nan,0,0.0,0,909.0,1646.0,252.0,22,949.0,949.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-6800,2020-08-07 14:59:59.999501,0.5,nan,nan,nan,0.5,nan,0,0.0,0,0.5,697.5,0.5,287,0.5,0.5,5.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-6900,2020-08-07 14:59:59.999501,809.0,nan,nan,nan,809.0,nan,0,0.0,0,809.0,1546.0,152.0,26,849.0,849.0,nan,0,155.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-6900,2020-08-07 14:59:59.999501,0.5,nan,nan,nan,0.5,nan,0,0.0,0,0.5,697.5,0.5,485,0.5,0.5,0.5,149,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-7000,2020-08-07 14:59:59.999502,724.0,725.0,724.0,725.0,724.0,724.5,18,65210.0,0,709.0,1446.0,52.0,72,749.0,749.0,1445.0,1,132.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-7000,2020-08-07 14:59:59.999501,0.5,nan,nan,nan,0.5,nan,0,0.0,0,0.5,697.5,0.5,453,0.5,0.5,3.0,14,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-7100,2020-08-07 14:59:59.999502,618.5,632.5,551.0,558.5,618.5,591.0,41,121217.5,0,609.0,1346.0,0.5,100,649.0,649.0,1344.5,1,112.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-7100,2020-08-07 14:59:59.999502,0.5,0.5,0.5,0.5,0.5,0.5,303,757.5,0,0.5,697.5,0.5,1334,0.5,0.5,0.5,441,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-7200,2020-08-07 14:59:59.999502,519.5,519.5,519.5,519.5,519.5,519.5,10,25975.0,0,509.0,1246.0,0.5,188,549.0,562.5,1243.5,1,91.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-7200,2020-08-07 14:59:59.999502,0.5,0.5,0.5,0.5,0.5,0.5,213,532.5,0,0.5,697.5,0.5,1050,0.5,0.5,1.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-7300,2020-08-07 14:59:59.999502,431.5,465.5,371.0,431.0,431.5,430.5,120,258325.0,0,409.0,1146.0,0.5,158,449.0,406.0,nan,0,384.5,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-7300,2020-08-07 14:59:59.999502,0.5,0.5,0.5,0.5,0.5,0.5,261,652.5,0,0.5,697.5,0.5,1025,0.5,1.0,1.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-7400,2020-08-07 14:59:59.999502,316.0,345.0,250.5,318.0,316.0,311.0,110,171062.5,0,309.0,1046.0,0.5,137,349.0,322.5,345.0,10,202.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-7400,2020-08-07 14:59:59.999502,0.5,1.0,0.5,0.5,0.5,0.5,182,732.5,0,0.5,697.5,0.5,879,0.5,1.5,1.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-7500,2020-08-07 14:59:59.999502,233.0,266.0,146.5,218.5,233.0,194.5,174,169635.0,0,209.0,947.5,0.5,351,250.5,223.5,301.0,1,102.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-7500,2020-08-07 14:59:59.999502,0.5,2.0,0.5,0.5,0.5,0.5,213,677.5,0,0.5,698.5,0.5,800,1.5,2.5,1.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-7600,2020-08-07 14:59:59.999502,77.0,163.0,48.0,131.0,77.0,107.0,182,97485.0,0,109.0,855.0,0.5,459,158.0,118.5,126.5,1,77.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-7600,2020-08-07 14:59:59.999502,0.5,9.0,0.5,1.0,0.5,2.5,468,6797.5,0,0.5,706.0,0.5,517,9.0,5.5,5.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-7700,2020-08-07 14:59:59.999502,5.0,80.0,2.0,49.0,5.0,21.5,1395,151465.0,0,9.0,779.5,0.5,1159,82.5,58.5,55.0,1,5.0,43,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-7700,2020-08-07 14:59:59.999502,0.5,68.0,0.5,20.0,0.5,18.5,1154,108292.5,0,0.5,730.5,0.5,785,33.5,35.0,0.5,34,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-7800,2020-08-07 14:59:59.999502,1.0,25.5,0.5,8.5,1.0,6.5,1004,34325.0,0,0.5,730.0,0.5,872,33.0,14.0,1.0,21,0.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-7800,2020-08-07 14:59:59.999502,88.0,130.0,47.5,78.0,88.0,79.5,226,90180.0,0,91.0,781.0,0.5,211,84.0,100.5,85.0,1,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-7900,2020-08-07 14:59:59.999502,0.5,4.0,0.5,4.0,0.5,1.0,281,1767.5,0,0.5,706.5,0.5,1008,9.5,3.0,0.5,105,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-7900,2020-08-07 14:59:59.999502,169.0,180.5,159.5,174.5,169.0,175.0,71,62312.5,0,191.0,857.5,0.5,267,160.5,190.0,853.5,1,27.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-8000,2020-08-07 14:59:59.999502,0.5,1.5,0.5,1.0,0.5,0.5,401,1232.5,0,0.5,698.5,0.5,1363,1.5,1.5,0.5,142,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-8000,2020-08-07 14:59:59.999502,329.0,329.0,230.0,271.5,329.0,272.5,83,113205.0,0,291.0,950.0,0.5,140,253.0,294.5,947.0,1,185.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-8100,2020-08-07 14:59:59.999502,0.5,0.5,0.5,0.5,0.5,0.5,45,112.5,0,0.5,697.5,0.5,1380,0.5,0.5,0.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-8100,2020-08-07 14:59:59.999502,390.0,450.0,370.5,370.5,390.0,394.0,88,173370.0,0,391.0,1048.5,0.5,117,351.5,352.0,1044.5,1,61.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-8200,2020-08-07 14:59:59.999502,1.0,1.0,0.5,0.5,1.0,0.5,25,87.5,0,0.5,697.5,0.5,694,0.5,0.5,1.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-8200,2020-08-07 14:59:59.999501,491.0,nan,nan,nan,491.0,nan,0,0.0,0,491.0,1148.0,0.5,117,451.0,499.0,nan,0,80.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-8300,2020-08-07 14:59:59.999501,0.5,nan,nan,nan,0.5,nan,0,0.0,0,0.5,697.5,0.5,805,0.5,1.0,0.5,12,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-8300,2020-08-07 14:59:59.999501,591.0,nan,nan,nan,591.0,nan,0,0.0,0,591.0,1248.0,0.5,141,551.0,551.0,nan,0,99.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-8400,2020-08-07 14:59:59.999502,0.5,0.5,0.5,0.5,0.5,0.5,9,22.5,0,0.5,697.5,0.5,1058,0.5,0.5,0.5,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-8400,2020-08-07 14:59:59.999501,691.0,nan,nan,nan,691.0,nan,0,0.0,0,691.0,1348.0,0.5,82,651.0,651.0,nan,0,118.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-8500,2020-08-07 14:59:59.999501,0.5,nan,nan,nan,0.5,nan,0,0.0,0,0.5,697.5,0.5,304,0.5,0.5,0.5,101,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-8500,2020-08-07 14:59:59.999502,770.0,770.0,770.0,770.0,770.0,770.0,10,38500.0,0,791.0,1448.0,54.0,30,751.0,751.0,1445.0,1,137.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-C-8600,2020-08-07 14:59:59.999501,0.5,nan,nan,nan,0.5,nan,0,0.0,0,0.5,697.5,0.5,274,0.5,0.5,5.0,15,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2009-P-8600,2020-08-07 14:59:59.999500,891.0,nan,nan,nan,891.0,nan,0,0.0,0,891.0,1548.0,154.0,0,851.0,851.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-6400,2020-08-21 14:59:59.999500,1272.0,nan,nan,nan,1272.0,nan,0,0.0,0,1272.0,1983.0,599.0,0,1291.0,1291.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-6400,2020-08-21 14:59:59.999501,0.5,1.0,0.5,0.5,0.5,0.5,40,125.0,62,0.5,692.5,0.5,42,0.5,0.5,1.0,10,0.5,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-6500,2020-08-21 14:59:59.999500,1172.0,nan,nan,nan,1172.0,nan,0,0.0,0,1172.0,1883.0,499.0,0,1191.0,1191.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-6500,2020-08-21 14:59:59.999501,1.0,1.0,1.0,1.0,1.0,1.0,21,105.0,100,0.5,692.5,0.5,100,0.5,0.5,1.0,10,0.5,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-6600,2020-08-21 14:59:59.999500,1072.0,nan,nan,nan,1072.0,nan,0,0.0,0,1072.0,1783.0,399.0,0,1091.0,1091.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-6600,2020-08-21 14:59:59.999501,1.0,1.0,1.0,1.0,1.0,1.0,30,150.0,148,0.5,692.5,0.5,148,0.5,0.5,5.0,10,0.5,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-6700,2020-08-21 14:59:59.999500,972.0,nan,nan,nan,972.0,nan,0,0.0,29,972.0,1683.0,299.0,29,991.0,991.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-6700,2020-08-21 14:59:59.999501,1.5,1.5,1.5,1.5,1.5,1.5,2,15.0,171,0.5,692.5,0.5,171,0.5,1.0,2.0,10,1.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-6800,2020-08-21 14:59:59.999500,872.0,nan,nan,nan,872.0,nan,0,0.0,20,872.0,1583.0,199.0,20,891.0,891.0,nan,0,200.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-6800,2020-08-21 14:59:59.999501,1.5,1.5,1.5,1.5,1.5,1.5,1,7.5,259,0.5,692.5,0.5,259,0.5,1.0,5.0,10,1.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-6900,2020-08-21 14:59:59.999500,772.0,nan,nan,nan,772.0,nan,0,0.0,45,772.0,1483.0,99.0,45,791.0,791.0,nan,0,102.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-6900,2020-08-21 14:59:59.999501,2.0,2.5,1.5,1.5,2.0,1.5,37,357.5,213,0.5,692.5,0.5,191,0.5,1.5,3.5,10,1.5,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-7000,2020-08-21 14:59:59.999501,678.5,678.5,678.5,678.5,678.5,678.5,1,3392.5,74,673.0,1383.0,0.5,75,691.0,689.0,1382.5,1,2.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-7000,2020-08-21 14:59:59.999501,3.0,3.0,2.5,2.5,3.0,2.5,79,1092.5,492,1.0,692.5,0.5,457,0.5,2.0,5.0,10,2.5,13,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-7100,2020-08-21 14:59:59.999501,543.5,562.5,543.5,562.5,543.5,545.0,11,29987.5,84,575.0,1284.5,0.5,74,592.5,612.5,1284.0,1,2.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-7100,2020-08-21 14:59:59.999501,3.5,4.0,2.5,2.5,3.5,3.0,61,962.5,390,3.5,694.0,0.5,350,2.0,2.5,5.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-7200,2020-08-21 14:59:59.999501,448.0,448.0,448.0,448.0,448.0,448.0,10,22400.0,112,479.5,1188.0,0.5,102,496.0,491.0,1187.5,1,2.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-7200,2020-08-21 14:59:59.999501,5.5,6.0,5.0,5.5,5.5,5.0,102,2750.0,421,8.0,697.5,0.5,381,5.5,4.0,6.0,20,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-7300,2020-08-21 14:59:59.999501,401.5,407.0,357.0,366.0,401.5,368.0,39,71772.5,166,388.5,1095.0,0.5,164,403.0,433.5,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-7300,2020-08-21 14:59:59.999501,11.5,12.5,11.5,12.5,11.5,11.5,40,2350.0,282,17.0,704.0,0.5,260,12.0,10.5,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-7400,2020-08-21 14:59:59.999501,315.0,326.0,273.5,303.0,315.0,296.0,28,41477.5,182,304.5,1008.0,0.5,172,316.0,356.5,1007.5,1,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-7400,2020-08-21 14:59:59.999501,19.5,28.0,19.5,24.0,19.5,23.5,195,23247.5,326,32.5,717.0,0.5,330,25.0,18.5,120.5,1,1.0,11,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-7500,2020-08-21 14:59:59.999501,230.0,242.0,196.5,228.5,230.0,214.0,41,43932.5,183,229.0,929.5,0.5,167,237.5,271.5,929.0,1,5.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-7500,2020-08-21 14:59:59.999501,45.0,45.0,35.0,35.0,45.0,44.0,12,2650.0,243,57.0,738.5,0.5,234,46.5,30.0,nan,0,34.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-7600,2020-08-21 14:59:59.999501,159.0,169.5,134.5,169.0,159.0,154.0,37,28570.0,278,164.5,862.0,0.5,282,170.0,196.5,861.5,1,5.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-7600,2020-08-21 14:59:59.999501,79.5,79.5,79.5,79.5,79.5,79.5,1,397.5,262,92.5,771.0,0.5,263,79.0,70.5,nan,0,50.5,20,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-7700,2020-08-21 14:59:59.999501,101.5,117.0,82.5,116.0,101.5,100.5,188,94540.0,273,112.5,807.5,0.5,268,115.5,135.0,nan,0,2.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-7700,2020-08-21 14:59:59.999501,110.0,141.0,108.5,108.5,110.0,127.5,43,27472.5,187,140.5,816.5,0.5,181,124.5,99.0,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-7800,2020-08-21 14:59:59.999501,64.0,77.0,52.0,77.0,64.0,58.5,60,17615.0,153,73.0,766.0,0.5,149,74.0,85.5,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-7800,2020-08-21 14:59:59.999501,171.5,208.0,162.0,180.0,171.5,186.0,42,39142.5,140,201.0,875.0,0.5,127,183.0,151.0,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-7900,2020-08-21 14:59:59.999501,29.5,40.0,29.5,40.0,29.5,32.0,63,10225.0,291,45.0,736.5,0.5,283,44.5,56.0,735.5,1,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-7900,2020-08-21 14:59:59.999501,244.0,286.5,232.0,258.5,244.0,274.5,52,71422.5,146,273.0,945.5,0.5,142,253.5,217.0,nan,0,2.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-8000,2020-08-21 14:59:59.999501,19.0,23.5,15.5,23.0,19.0,18.5,67,6242.5,396,26.0,717.0,0.5,368,25.0,32.0,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-8000,2020-08-21 14:59:59.999501,328.5,373.5,314.5,339.0,328.5,349.5,40,69990.0,106,354.0,1026.0,0.5,82,334.0,286.0,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-8100,2020-08-21 14:59:59.999501,9.0,13.0,9.0,13.0,9.0,10.0,62,3190.0,276,14.0,705.0,0.5,246,13.0,14.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-8100,2020-08-21 14:59:59.999501,416.0,464.5,416.0,427.0,416.0,445.5,7,15607.5,73,442.0,1114.0,0.5,70,422.0,372.0,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-8200,2020-08-21 14:59:59.999501,6.0,7.5,5.5,7.5,6.0,6.0,23,735.0,465,7.0,698.5,0.5,463,6.5,7.5,9.0,8,3.0,4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-8200,2020-08-21 14:59:59.999501,513.0,558.0,513.0,529.0,513.0,536.0,4,10727.5,57,535.0,1207.5,0.5,57,515.5,464.0,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-8300,2020-08-21 14:59:59.999501,3.0,4.5,3.0,4.5,3.0,3.0,24,390.0,317,3.5,695.0,0.5,303,3.0,5.0,5.0,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-8300,2020-08-21 14:59:59.999501,610.0,625.0,610.0,625.0,610.0,617.5,2,6175.0,33,631.5,1304.0,0.5,33,612.0,616.0,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-8400,2020-08-21 14:59:59.999501,2.0,3.0,2.0,2.0,2.0,2.0,145,1700.0,266,1.5,693.0,0.5,206,1.0,2.0,5.0,10,1.5,5,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-8400,2020-08-21 14:59:59.999501,724.0,724.0,724.0,724.0,724.0,724.0,2,7240.0,11,730.0,1402.5,18.5,11,710.5,712.5,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-C-8500,2020-08-21 14:59:59.999501,2.5,3.5,2.5,2.5,2.5,2.5,176,2592.5,251,0.5,692.5,0.5,96,0.5,1.0,4.0,10,1.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2010-P-8500,2020-08-21 14:59:59.999500,829.5,nan,nan,nan,829.5,nan,0,0.0,0,829.5,1501.0,117.0,0,809.0,809.0,nan,0,119.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2011-C-6300,2020-08-21 14:59:59.999500,1352.0,nan,nan,nan,1352.0,nan,0,0.0,0,1352.0,2065.0,685.0,0,1375.0,1375.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2011-P-6300,2020-08-21 14:59:59.999500,0.5,nan,nan,nan,0.5,nan,0,0.0,8,0.5,690.5,0.5,8,0.5,0.5,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2011-C-6400,2020-08-21 14:59:59.999500,1252.0,nan,nan,nan,1252.0,nan,0,0.0,2,1252.0,1965.0,585.0,2,1275.0,1275.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2011-P-6400,2020-08-21 14:59:59.999500,1.0,nan,nan,nan,1.0,nan,0,0.0,3,1.0,690.5,0.5,3,0.5,0.5,10.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2011-C-6500,2020-08-21 14:59:59.999500,1153.0,nan,nan,nan,1153.0,nan,0,0.0,1,1153.0,1865.5,485.5,1,1175.5,1175.5,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2011-P-6500,2020-08-21 14:59:59.999500,2.5,nan,nan,nan,2.5,nan,0,0.0,3,2.5,691.5,0.5,3,1.5,1.5,nan,0,0.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2011-C-6600,2020-08-21 14:59:59.999500,1055.0,nan,nan,nan,1055.0,nan,0,0.0,1,1055.0,1767.0,387.0,1,1077.0,1077.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pp2011-P-6600,2020-08-21 14:59:59.999500,4.5,nan,nan,nan,4.5,nan,0,0.0,3,4.5,693.0,0.5,3,3.0,3.0,nan,0,0.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
